,movie_id,title,release_date,genre_ids,vote_avg,vote_count,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
889,570556,Buttons,2018-12-08,Family,6.5,2,151983,151983,0,100.0,0.0
890,571815,Dawn,2018-01-25,Drama,6.0,1,1442013,970032,471981,67.3,32.7
893,571977,Simón,2018-10-11,Drama,0.0,0,66316289,40826341,25489948,61.6,38.4
894,573641,End of the World,2018-12-20,Science Fiction,3.6,16,37013733,118660,36895073,0.3,99.7
895,577744,Fall,2018-03-01,Action,0.0,0,1308467944,417719760,890748184,31.9,68.1
899,578219,Bread,2018-12-21,Action,10.0,1,2426907,834,2426073,0.0,100.0
901,578400,Hunter,2018-08-29,Thriller,0.0,0,31672678,15767460,15905218,49.8,50.2
902,580719,Weight,2018-06-19,Comedy,9.0,1,4461,4461,0,100.0,0.0
903,583238,Paul,2018-05-18,,0.0,0,23039243,17560475,5478768,76.2,23.8
905,586032,1,2018-05-16,,0.0,0,70186029,1175067,69010962,1.7,98.3
906,588579,Trust,2018-01-01,,0.0,0,14905,14905,0,100.0,0.0
907,589665,Out on Stage,2018-07-24,,0.0,0,15623,15623,0,100.0,0.0
908,590946,I,2018-03-21,Family,10.0,1,528,528,0,100.0,0.0
909,591528,FEAR,2018-07-19,,0.0,0,605764,605764,0,100.0,0.0
911,601576,Rink,2018-01-01,Comedy,9.0,1,132675864,100478608,32197256,75.7,24.3
912,603476,Angel,2018-07-21,Horror,4.0,1,5604680,109608,5495072,2.0,98.0
915,605160,Mercy,2018-03-31,Comedy,0.0,0,306205,29538,276667,9.6,90.4
916,606073,Brothers,2018-09-18,Music,0.0,0,13143056,3143056,10000000,23.9,76.1
918,606820,Ace,2018-10-07,,0.0,0,340939361,188024361,152915000,55.1,44.9
933,608213,Safe,2018-02-21,,0.0,0,7079175,1737,7077438,0.0,100.0
934,609823,A Prayer,2018-07-17,Drama,0.0,0,958883,14453,944430,1.5,98.5
936,615324,HERO,2018-04-16,,7.0,1,21022724,5754556,15268168,27.4,72.6
941,617120,Test,2018-05-22,Drama,0.0,0,124573,124573,0,100.0,0.0
942,617221,Touch Me Not,2018-08-03,Romance,0.0,0,75507,13782,61725,18.3,81.7
946,621048,Perception,2018-05-10,Thriller,5.0,3,1259,1259,0,100.0,0.0
947,621937,Ann,2018-06-14,,0.0,0,43070915,32732301,10338614,76.0,24.0
954,624086,Summer,2018-01-20,,5.0,1,528583774,167510016,361073758,31.7,68.3
959,624497,Lost,2018-11-02,Drama,0.0,0,164026,125173,38853,76.3,23.7
961,629374,John,2018-09-08,Comedy,0.0,0,158970776,4412170,154558606,2.8,97.2
963,629802,Time,2018-10-08,Action,0.0,0,132675864,100478608,32197256,75.7,24.3
973,641110,ACES,2018-02-13,Drama,0.0,0,2191516,72324,2119192,3.3,96.7
