movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
590946,I,2018-03-21,10751,0.6,10,1,92,"Love, Simon",66316289,40826341,25489948,61.6,38.4
590946,I,2018-03-21,10751,0.6,10,1,93,"Mile 22",66308758,36108758,30200000,54.5,45.5
590946,I,2018-03-21,10751,0.6,10,1,94,"Life of the Party",65859911,53059911,12800000,80.6,19.4
590946,I,2018-03-21,10751,0.6,10,1,96,"Isle of Dogs",64241499,32015231,32226268,49.8,50.2
590946,I,2018-03-21,10751,0.6,10,1,97,Adrift,59945012,31445012,28500000,52.5,47.5
590946,I,2018-03-21,10751,0.6,10,1,98,"The 15:17 to Paris",57076286,36276286,20800000,63.6,36.4
590946,I,2018-03-21,10751,0.6,10,1,100,Peppermint,53918723,35418723,18500000,65.7,34.3
590946,I,2018-03-21,10751,0.6,10,1,101,"Teen Titans GO! to the Movies",52090236,29790236,22300000,57.2,42.8
590946,I,2018-03-21,10751,0.6,10,1,103,"Breaking In",51411620,46840590,4571030,91.1,8.9
590946,I,2018-03-21,10751,0.6,10,1,105,"Death Wish",49562710,34017028,15545682,68.6,31.4
590946,I,2018-03-21,10751,0.6,10,1,110,"Tyler Perry's Acrimony",46403669,43549096,2854573,93.8,6.2
590946,I,2018-03-21,10751,0.6,10,1,111,"Asterix: The Secret of the Magic Potion",46153570,1271953,44881617,2.8,97.2
590946,I,2018-03-21,10751,0.6,10,1,112,Winchester,44019588,25091816,18927772,57,43
590946,I,2018-03-21,10751,0.6,10,1,113,Annihilation,43070915,32732301,10338614,76,24
590946,I,2018-03-21,10751,0.6,10,1,114,"The Possession of Hannah Grace",43016528,14837422,28179106,34.5,65.5
590946,I,2018-03-21,10751,0.6,10,1,115,"Long Day's Journey Into Night",42130435,521365,41609070,1.2,98.8
590946,I,2018-03-21,10751,0.6,10,1,118,"The Darkest Minds",41142379,12695691,28446688,30.9,69.1
590946,I,2018-03-21,10751,0.6,10,1,121,Believer,39047153,365639,38681514,0.9,99.1
590946,I,2018-03-21,10751,0.6,10,1,123,"On the Basis of Sex",38673750,24622687,14051063,63.7,36.3
590946,I,2018-03-21,10751,0.6,10,1,124,"Till The End Of The World",37013733,118660,36895073,0.3,99.7
590946,I,2018-03-21,10751,0.6,10,1,125,"Nothing to Lose",36075317,1016188,35059129,2.8,97.2
590946,I,2018-03-21,10751,0.6,10,1,126,"Mia and the White Lion",35487190,399471,35087719,1.1,98.9
590946,I,2018-03-21,10751,0.6,10,1,127,"The Girl in the Spider's Web",35164920,14841338,20323582,42.2,57.8
590946,I,2018-03-21,10751,0.6,10,1,128,"The Hate U Give",34934009,29719483,5214526,85.1,14.9
590946,I,2018-03-21,10751,0.6,10,1,130,"The Hurricane Heist",32517248,6115825,26401423,18.8,81.2
590946,I,2018-03-21,10751,0.6,10,1,131,"Bad Times at the El Royale",31882724,17839115,14043609,56,44
590946,I,2018-03-21,10751,0.6,10,1,132,"Hunter Killer",31672678,15767460,15905218,49.8,50.2
590946,I,2018-03-21,10751,0.6,10,1,134,"Baaghi 2",31210089,1319579,29890510,4.2,95.8
590946,I,2018-03-21,10751,0.6,10,1,135,"The Strangers: Prey at Night",31039126,24586708,6452418,79.2,20.8
590946,I,2018-03-21,10751,0.6,10,1,139,Mirai,27526961,812794,26714167,3,97
590946,I,2018-03-21,10751,0.6,10,1,140,"The Happytime Murders",27506452,20706452,6800000,75.3,24.7
590946,I,2018-03-21,10751,0.6,10,1,141,"Midnight Sun",27365467,9561064,17804403,34.9,65.1
590946,I,2018-03-21,10751,0.6,10,1,143,"My Neighbor Totoro 2018 Re-release",27083857,1144649,25939208,4.2,95.8
590946,I,2018-03-21,10751,0.6,10,1,144,"White Boy Rick",25957482,24011188,1946294,92.5,7.5
590946,I,2018-03-21,10751,0.6,10,1,146,"Stan & Ollie",24420923,5470235,18950688,22.4,77.6
590946,I,2018-03-21,10751,0.6,10,1,147,"The Accidental Detective 2: In Action",24243825,179045,24064780,0.7,99.3
590946,I,2018-03-21,10751,0.6,10,1,148,"Pokémon the Movie: The Power of Us",23740788,789170,22951618,3.3,96.7
590946,I,2018-03-21,10751,0.6,10,1,149,"Paul, Apostle of Christ",23039243,17560475,5478768,76.2,23.8
590946,I,2018-03-21,10751,0.6,10,1,151,"Won't You Be My Neighbor?",22842400,22835787,6613,100,0
590946,I,2018-03-21,10751,0.6,10,1,152,"Mojin: The Worm Valley",22381583,101516,22280067,0.5,99.5
590946,I,2018-03-21,10751,0.6,10,1,153,"Big Brother",22090304,85624,22004680,0.4,99.6
590946,I,2018-03-21,10751,0.6,10,1,154,"Master Z: The Ip Man Legacy",21832649,209454,21623195,1,99
590946,I,2018-03-21,10751,0.6,10,1,156,"The Prodigy",21150265,14856291,6293974,70.2,29.8
590946,I,2018-03-21,10751,0.6,10,1,157,"Gonjiam: Haunted Asylum",21041950,115252,20926698,0.5,99.5
590946,I,2018-03-21,10751,0.6,10,1,158,"My Hero Academia: Two Heroes",21022724,5754556,15268168,27.4,72.6
590946,I,2018-03-21,10751,0.6,10,1,160,"If Beale Street Could Talk",20572691,14915773,5656918,72.5,27.5
590946,I,2018-03-21,10751,0.6,10,1,161,"Burn the Stage: The Movie",20347513,4201819,16145694,20.7,79.3
590946,I,2018-03-21,10751,0.6,10,1,165,"Detective K: Secret of the Living Dead",18603476,104013,18499463,0.6,99.4
590946,I,2018-03-21,10751,0.6,10,1,166,Airpocalypse,18491089,105678,18385411,0.6,99.4
590946,I,2018-03-21,10751,0.6,10,1,167,"The Wife",18205312,9601092,8604220,52.7,47.3
590946,I,2018-03-21,10751,0.6,10,1,171,Chappaquiddick,17986671,17395520,591151,96.7,3.3
590946,I,2018-03-21,10751,0.6,10,1,172,"Beautiful Boy",17877506,8986631,8890875,50.3,49.7
590946,I,2018-03-21,10751,0.6,10,1,174,"The Children Act",17696794,547750,17149044,3.1,96.9
590946,I,2018-03-21,10751,0.6,10,1,175,"Operation Finale",17612099,17612099,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,176,"Loving Pablo",17535962,22017,17513945,0.1,99.9
590946,I,2018-03-21,10751,0.6,10,1,177,"Forever My Girl",16376066,16376066,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,178,"Unfriended: Dark Web",16024987,8866745,7158242,55.3,44.7
590946,I,2018-03-21,10751,0.6,10,1,179,"Finding Your Feet",15845593,1418682,14426911,9,91
590946,I,2018-03-21,10751,0.6,10,1,180,"Feng Shui",15702302,64147,15638155,0.4,99.6
590946,I,2018-03-21,10751,0.6,10,1,182,"The Negotiation",15229193,110986,15118207,0.7,99.3
590946,I,2018-03-21,10751,0.6,10,1,185,"Eighth Grade",14347433,13539709,807724,94.4,5.6
590946,I,2018-03-21,10751,0.6,10,1,186,"Thugs of Hindostan",14341431,1449848,12891583,10.1,89.9
590946,I,2018-03-21,10751,0.6,10,1,191,"Three Identical Strangers",13448497,12320845,1127652,91.6,8.4
590946,I,2018-03-21,10751,0.6,10,1,192,"Hotel Artemis",13313581,6708147,6605434,50.4,49.6
590946,I,2018-03-21,10751,0.6,10,1,193,"The Sisters Brothers",13143056,3143056,10000000,23.9,76.1
590946,I,2018-03-21,10751,0.6,10,1,195,"Take Point",12908032,112386,12795646,0.9,99.1
590946,I,2018-03-21,10751,0.6,10,1,196,"Luis and the Aliens",12627729,169710,12458019,1.3,98.7
590946,I,2018-03-21,10751,0.6,10,1,197,"Can You Ever Forgive Me?",12442161,8803865,3638296,70.8,29.2
590946,I,2018-03-21,10751,0.6,10,1,199,"Tall Tales from the Magical Garden of Antoon Krings 2018 Re-release",12353849,220,12353629,0,100
590946,I,2018-03-21,10751,0.6,10,1,204,"Ash Is Purest White",11813509,422814,11390695,3.6,96.4
590946,I,2018-03-21,10751,0.6,10,1,205,"King of Thieves",11338478,7518,11330960,0,99.9
590946,I,2018-03-21,10751,0.6,10,1,207,"La boda de Valentina",11021794,2783739,8238055,25.3,74.7
590946,I,2018-03-21,10751,0.6,10,1,208,"At Eternity's Gate",11005713,2294915,8710798,20.9,79.1
590946,I,2018-03-21,10751,0.6,10,1,209,Gringo,11001627,4969853,6031774,45.2,54.8
590946,I,2018-03-21,10751,0.6,10,1,210,Suspiria,10917242,5458621,5458621,50,50
590946,I,2018-03-21,10751,0.6,10,1,215,"Swing Kids",10397408,222001,10175407,2.1,97.9
590946,I,2018-03-21,10751,0.6,10,1,217,Kin,10313019,5718096,4594923,55.4,44.6
590946,I,2018-03-21,10751,0.6,10,1,218,"Girls vs Gangsters",10265819,37115,10228704,0.4,99.6
590946,I,2018-03-21,10751,0.6,10,1,219,"The Miracle Season",10230620,10230620,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,220,"Ben Is Back",10134204,3703184,6431020,36.5,63.5
590946,I,2018-03-21,10751,0.6,10,1,221,"The Princess and the Matchmaker",9899017,78900,9820117,0.8,99.2
590946,I,2018-03-21,10751,0.6,10,1,222,Simmba,9865268,5102129,4763139,51.7,48.3
590946,I,2018-03-21,10751,0.6,10,1,223,Traffik,9515914,9186156,329758,96.5,3.5
590946,I,2018-03-21,10751,0.6,10,1,224,Mid90s,9303022,7362439,1940583,79.1,20.9
590946,I,2018-03-21,10751,0.6,10,1,225,Replicas,9206925,4046429,5160496,43.9,56.1
590946,I,2018-03-21,10751,0.6,10,1,226,Champion,8974547,97472,8877075,1.1,98.9
590946,I,2018-03-21,10751,0.6,10,1,227,"7 Days in Entebbe",8771432,3326885,5444547,37.9,62.1
590946,I,2018-03-21,10751,0.6,10,1,228,"Pope Francis - A Man Of His Word",8608385,2008385,6600000,23.3,76.7
590946,I,2018-03-21,10751,0.6,10,1,230,"Life Itself",7884399,4102648,3781751,52,48
590946,I,2018-03-21,10751,0.6,10,1,231,Disobedience,7870127,3498782,4371345,44.5,55.5
590946,I,2018-03-21,10751,0.6,10,1,234,Burning,7558651,718991,6839660,9.5,90.5
590946,I,2018-03-21,10751,0.6,10,1,235,Beirut,7509436,5019226,2490210,66.8,33.2
590946,I,2018-03-21,10751,0.6,10,1,236,"God's Not Dead: A Light in Darkness",7414178,5728940,1685238,77.3,22.7
590946,I,2018-03-21,10751,0.6,10,1,238,"Amazing Grace",7212253,4450456,2761797,61.7,38.3
590946,I,2018-03-21,10751,0.6,10,1,239,"In Safe Hands",7079175,1737,7077438,0,100
590946,I,2018-03-21,10751,0.6,10,1,242,"Fahrenheit 11/9",6674168,6352306,321862,95.2,4.8
590946,I,2018-03-21,10751,0.6,10,1,244,Gotti,6412349,4343227,2069122,67.7,32.3
590946,I,2018-03-21,10751,0.6,10,1,245,"Unbroken: Path to Redemption",6216897,6216897,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,247,"Mobile Suit Gundam Narrative",6126259,259224,5867035,4.2,95.8
590946,I,2018-03-21,10751,0.6,10,1,248,"Death of a Nation",5885881,5885881,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,250,"Incident in a Ghostland",5643957,0,5643957,0,100
590946,I,2018-03-21,10751,0.6,10,1,254,"A Wizard's Tale",5487261,2150,5485111,0,100
590946,I,2018-03-21,10751,0.6,10,1,255,"Action Point",5103663,5059608,44055,99.1,0.9
590946,I,2018-03-21,10751,0.6,10,1,258,Blindspotting,5004504,4333394,671110,86.6,13.4
590946,I,2018-03-21,10751,0.6,10,1,259,"Sgt. Stubby: An American Hero",4932694,4015935,916759,81.4,18.6
590946,I,2018-03-21,10751,0.6,10,1,262,"Bad Samaritan",4623836,3435047,1188789,74.3,25.7
590946,I,2018-03-21,10751,0.6,10,1,263,Whitney,4605123,3026351,1578772,65.7,34.3
590946,I,2018-03-21,10751,0.6,10,1,264,"The Guilty",4598051,207140,4390911,4.5,95.5
590946,I,2018-03-21,10751,0.6,10,1,265,Papillon,4516580,2335896,2180684,51.7,48.3
590946,I,2018-03-21,10751,0.6,10,1,266,"Juliet, Naked",4508260,3444895,1063365,76.4,23.6
590946,I,2018-03-21,10751,0.6,10,1,269,Hichki,4219279,330279,3889000,7.8,92.2
590946,I,2018-03-21,10751,0.6,10,1,270,"Ghost Stories",4131358,148747,3982611,3.6,96.4
590946,I,2018-03-21,10751,0.6,10,1,271,"The Fall of the American Empire",4090388,2178460,1911928,53.3,46.7
590946,I,2018-03-21,10751,0.6,10,1,272,"American Animals",4080073,2856954,1223119,70,30
590946,I,2018-03-21,10751,0.6,10,1,273,"Penguin Highway",4006647,104567,3902080,2.6,97.4
590946,I,2018-03-21,10751,0.6,10,1,274,"First Reformed",3862498,3448256,414242,89.3,10.7
590946,I,2018-03-21,10751,0.6,10,1,275,"A Private War",3826678,1633208,2193470,42.7,57.3
590946,I,2018-03-21,10751,0.6,10,1,277,"Night of 7 Years",3716820,24281,3692539,0.7,99.3
590946,I,2018-03-21,10751,0.6,10,1,278,"Gosnell: The Trial of America's Biggest Serial Killer",3679893,3679893,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,279,Non-Fiction,3618888,704919,2913969,19.5,80.5
590946,I,2018-03-21,10751,0.6,10,1,280,Indivisible,3589633,3511417,78216,97.8,2.2
590946,I,2018-03-21,10751,0.6,10,1,281,"The Apparition",3562793,28293,3534500,0.8,99.2
590946,I,2018-03-21,10751,0.6,10,1,282,"The Oscar Nominated Short Films 2018: Live Action",3511123,3508777,2346,99.9,0
590946,I,2018-03-21,10751,0.6,10,1,283,"The Metropolitan Opera HD Live: Puccini: Tosca",3473616,2023749,1449867,58.3,41.7
590946,I,2018-03-21,10751,0.6,10,1,284,"The Rider",3434963,2419031,1015932,70.4,29.6
590946,I,2018-03-21,10751,0.6,10,1,285,"Patrick the Pug",3369468,6290,3363178,0.2,99.8
590946,I,2018-03-21,10751,0.6,10,1,286,"On Chesil Beach",3335913,745971,2589942,22.4,77.6
590946,I,2018-03-21,10751,0.6,10,1,288,"The House That Jack Built",3297010,170113,3126897,5.2,94.8
590946,I,2018-03-21,10751,0.6,10,1,291,Wildlife,3231638,1050616,2181022,32.5,67.5
590946,I,2018-03-21,10751,0.6,10,1,293,"Tea With the Dames",3181152,889343,2291809,28,72
590946,I,2018-03-21,10751,0.6,10,1,295,"Memoir of War",2980982,103636,2877346,3.5,96.5
590946,I,2018-03-21,10751,0.6,10,1,299,Edie,2728801,69421,2659380,2.5,97.5
590946,I,2018-03-21,10751,0.6,10,1,300,"Billionaire Boys Club",2713955,1349,2712606,0,100
590946,I,2018-03-21,10751,0.6,10,1,301,"The Happy Prince",2621992,466440,2155552,17.8,82.2
590946,I,2018-03-21,10751,0.6,10,1,302,"The Little Mermaid",2610742,147175,2463567,5.6,94.4
590946,I,2018-03-21,10751,0.6,10,1,303,Racetime,2600728,1875283,725445,72.1,27.9
590946,I,2018-03-21,10751,0.6,10,1,305,"Leo Da Vinci: Mission Mona Lisa",2588859,19978,2568881,0.8,99.2
590946,I,2018-03-21,10751,0.6,10,1,306,"Assassination Nation",2584988,2005142,579846,77.6,22.4
590946,I,2018-03-21,10751,0.6,10,1,307,"Maquia: When the Promised Flower Blooms 2018 Re-release",2569927,18539,2551388,0.7,99.3
590946,I,2018-03-21,10751,0.6,10,1,308,"Birds of Passage",2517349,507259,2010090,20.2,79.8
590946,I,2018-03-21,10751,0.6,10,1,310,"The Breadwinner 2018 Re-release",2426907,834,2426073,0,100
590946,I,2018-03-21,10751,0.6,10,1,313,"The Man Who Killed Don Quixote",2301430,391963,1909467,17,83
590946,I,2018-03-21,10751,0.6,10,1,314,"The House That Jack Built 2018 Re-release",2268855,87993,2180862,3.9,96.1
590946,I,2018-03-21,10751,0.6,10,1,316,"An Interview with God",2251795,1201434,1050361,53.4,46.6
590946,I,2018-03-21,10751,0.6,10,1,319,"Maria By Callas 2018 Re-release",2185562,1267301,918261,58,42
590946,I,2018-03-21,10751,0.6,10,1,321,"Veere Di Wedding",2176099,0,2176099,0,100
590946,I,2018-03-21,10751,0.6,10,1,322,"High Life",2133033,1225852,907181,57.5,42.5
590946,I,2018-03-21,10751,0.6,10,1,323,"Indian Horse",2097362,2097362,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,326,"Under the Silver Lake",2053469,46083,2007386,2.2,97.8
590946,I,2018-03-21,10751,0.6,10,1,327,Raid,2031135,1010385,1020750,49.7,50.3
590946,I,2018-03-21,10751,0.6,10,1,328,Climax,2027391,817339,1210052,40.3,59.7
590946,I,2018-03-21,10751,0.6,10,1,330,"The Metropolitan Opera HD Live: Verdi: La Traviata",1982588,1882931,99657,95,5
590946,I,2018-03-21,10751,0.6,10,1,331,"Maquia: When the Promised Flower Blooms",1979604,185699,1793905,9.4,90.6
590946,I,2018-03-21,10751,0.6,10,1,334,"The Little Stranger",1824902,713143,1111759,39.1,60.9
590946,I,2018-03-21,10751,0.6,10,1,337,"The Metropolitan Opera HD Live: Puccini: La Bohème",1764201,1764201,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,338,"The Metropolitan Opera HD Live: Massenet: Cendrillon",1747259,1243306,503953,71.2,28.8
590946,I,2018-03-21,10751,0.6,10,1,340,"A Faithful Man",1719282,77491,1641791,4.5,95.5
590946,I,2018-03-21,10751,0.6,10,1,342,"The Wild Pear Tree",1696258,34014,1662244,2,98
590946,I,2018-03-21,10751,0.6,10,1,344,"I Still See You",1620637,1359,1619278,0,99.9
590946,I,2018-03-21,10751,0.6,10,1,345,"The Metropolitan Opera HD Live: Verdi: Aida",1595902,1595902,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,346,"Made in India",1594164,790628,803536,49.6,50.4
590946,I,2018-03-21,10751,0.6,10,1,347,Yardie,1551163,36012,1515151,2.3,97.7
590946,I,2018-03-21,10751,0.6,10,1,348,"Mystery Train",1544973,1541218,3755,99.8,0.2
590946,I,2018-03-21,10751,0.6,10,1,350,"Princess Mononoke 2018 Re-release",1519321,1423877,95444,93.7,6.3
590946,I,2018-03-21,10751,0.6,10,1,351,"The Miseducation of Cameron Post",1451729,904703,547026,62.3,37.7
590946,I,2018-03-21,10751,0.6,10,1,353,"Little Women",1428125,1379497,48628,96.6,3.4
590946,I,2018-03-21,10751,0.6,10,1,355,"Sometimes Always Never",1377856,0,1377856,0,100
590946,I,2018-03-21,10751,0.6,10,1,356,"Swimming with Men",1377748,24708,1353040,1.8,98.2
590946,I,2018-03-21,10751,0.6,10,1,357,"Little Italy",1362536,990230,372306,72.7,27.3
590946,I,2018-03-21,10751,0.6,10,1,360,"The Metropolitan Opera HD Live: Rossini: Semiramide",1332900,1033651,299249,77.5,22.5
590946,I,2018-03-21,10751,0.6,10,1,361,"The Metropolitan Opera HD Live: Mozart: Così fan tutte",1302949,1302949,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,363,"Shed Skin Papa",1278065,13331,1264734,1,99
590946,I,2018-03-21,10751,0.6,10,1,364,"Yellow Submarine",1273261,992305,280956,77.9,22.1
590946,I,2018-03-21,10751,0.6,10,1,365,"Beautifully Broken",1271572,1209645,61927,95.1,4.9
590946,I,2018-03-21,10751,0.6,10,1,367,"The Captain",1196669,109226,1087443,9.1,90.9
590946,I,2018-03-21,10751,0.6,10,1,368,"The Metropolitan Opera HD Live: Saint-Saëns: Samson et Dalila",1195758,1195758,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,369,"The Metropolitan Opera HD Live: Verdi: Luisa Miller",1166858,1166858,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,371,"Elliot the Littlest Reindeer 2018 Re-release",1145012,24262,1120750,2.1,97.9
590946,I,2018-03-21,10751,0.6,10,1,373,"The Metropolitan Opera HD Live: Donizetti: L'Elisir d'Amore",1115018,1115018,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,376,"The Metropolitan Opera HD Live: Puccini: La Fanciulla del West",1023233,1023233,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,377,"Husband Material",1016545,567417,449128,55.8,44.2
590946,I,2018-03-21,10751,0.6,10,1,378,"Elvis: The Comeback Special",1010657,1010657,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,379,"National Theatre Live: Antony & Cleopatra",998079,83672,914407,8.4,91.6
590946,I,2018-03-21,10751,0.6,10,1,380,"Labyrinth 2018 Re-release",993336,993336,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,381,Transit,982372,815290,167082,83,17
590946,I,2018-03-21,10751,0.6,10,1,386,"Becoming Astrid",938766,120486,818280,12.8,87.2
590946,I,2018-03-21,10751,0.6,10,1,387,"Schindler's List 2018 Re-release",937140,833050,104090,88.9,11.1
590946,I,2018-03-21,10751,0.6,10,1,388,"White Christmas 2018 Re-release",928298,928298,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,389,"Like Arrows",928265,817990,110275,88.1,11.9
590946,I,2018-03-21,10751,0.6,10,1,390,"Kirk Cameron: Connect",918127,918127,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,393,Kings,910269,274635,635634,30.2,69.8
590946,I,2018-03-21,10751,0.6,10,1,394,"The Metropolitan Opera HD Live: Nico Muhly: Marnie",865551,849710,15841,98.2,1.8
590946,I,2018-03-21,10751,0.6,10,1,395,Lizzie,844786,642157,202629,76,24
590946,I,2018-03-21,10751,0.6,10,1,396,"BANDSTAND: The Broadway Musical on Screen",839554,839554,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,397,"The Heiresses",811196,78473,732723,9.7,90.3
590946,I,2018-03-21,10751,0.6,10,1,399,"The Invisibles",764250,407373,356877,53.3,46.7
590946,I,2018-03-21,10751,0.6,10,1,400,"Pick of the Litter",763688,578717,184971,75.8,24.2
590946,I,2018-03-21,10751,0.6,10,1,402,Boundaries,755977,703438,52539,93.1,6.9
590946,I,2018-03-21,10751,0.6,10,1,406,"Liz and the Blue Bird",726454,63204,663250,8.7,91.3
590946,I,2018-03-21,10751,0.6,10,1,407,"HBO Boxing: Canelo Alvarez vs. Gennady Golovkin II",707875,707875,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,408,Itzhak,704968,607290,97678,86.1,13.9
590946,I,2018-03-21,10751,0.6,10,1,410,"Jim Henson's Holiday Special with Fraggle Rock and Emmet Otter",695130,695130,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,411,"In the Aisles",694586,28394,666192,4.1,95.9
590946,I,2018-03-21,10751,0.6,10,1,414,"Dragon Ball Z: Broly - The Legendary Super Saiyan",658982,658982,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,416,"Batti Gul Meter Chalu",635869,249539,386330,39.2,60.8
590946,I,2018-03-21,10751,0.6,10,1,417,"Love, Gilda",626318,626318,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,418,"The Sound of Music 2018 Re-release",624392,616171,8221,98.7,1.3
590946,I,2018-03-21,10751,0.6,10,1,419,"Die Hard 30th Anniversary Release",620525,510241,110284,82.2,17.8
590946,I,2018-03-21,10751,0.6,10,1,422,"The Walking Dead: Wrath/The Walking Dead/Fear the Walking Dead: What's Your Story?/Fear the Walking ",605764,605764,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,423,"DCI 2019: Big, Loud & Live 16",603320,603320,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,425,"The Big Lebowski 2018 Re-release",592832,582585,10247,98.3,1.7
590946,I,2018-03-21,10751,0.6,10,1,426,"Bilal: A New Breed of Hero 2018 Re-release",576805,490973,85832,85.1,14.9
590946,I,2018-03-21,10751,0.6,10,1,428,"Beetlejuice 2018 Re-release",562613,512947,49666,91.2,8.8
590946,I,2018-03-21,10751,0.6,10,1,429,"Kusama: Infinity",558052,360931,197121,64.7,35.3
590946,I,2018-03-21,10751,0.6,10,1,430,"Castle in the Sky 2018 Re-release",557541,523664,33877,93.9,6.1
590946,I,2018-03-21,10751,0.6,10,1,433,"My Generation",546183,0,546183,0,100
590946,I,2018-03-21,10751,0.6,10,1,435,"Dragon Ball Z: Bardock - The Father of Goku/Dragon Ball Z: Fusion Reborn",540707,540707,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,438,"Grave of the Fireflies",516962,516962,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,440,"Bullitt 2018 Re-release",511350,511350,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,442,"Have a Nice Day",504003,79393,424610,15.8,84.2
590946,I,2018-03-21,10751,0.6,10,1,443,"London Fields",487420,252676,234744,51.8,48.2
590946,I,2018-03-21,10751,0.6,10,1,444,Matangi/Maya/M.I.A,469489,230808,238681,49.2,50.8
590946,I,2018-03-21,10751,0.6,10,1,445,"Puffs: Filmed Live Off Broadway",464483,464483,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,447,"Scotty and the Secret History of Hollywood",461689,461689,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,448,"South Pacific 2018 Re-release",458000,458000,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,449,"The Gospel According to André",454550,400713,53837,88.2,11.8
590946,I,2018-03-21,10751,0.6,10,1,450,"Leaning Into The Wind",452372,400530,51842,88.5,11.5
590946,I,2018-03-21,10751,0.6,10,1,453,"We the Animals",434743,400961,33782,92.2,7.8
590946,I,2018-03-21,10751,0.6,10,1,454,"DCI 2018 Tour Premeire",434008,434008,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,456,"Andy Irons: Kissed by God",430393,285933,144460,66.4,33.6
590946,I,2018-03-21,10751,0.6,10,1,457,"Cirque du Soleil in Cinema: KURIOS - Cabinet of Curiosities",422760,413039,9721,97.7,2.3
590946,I,2018-03-21,10751,0.6,10,1,458,"Frankenstein 2018 Re-release",417783,417783,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,459,"Happy Phirr Bhag Jayegi",417669,103385,314284,24.8,75.2
590946,I,2018-03-21,10751,0.6,10,1,461,"Vertigo 2018 Re-release",408560,394212,14348,96.5,3.5
590946,I,2018-03-21,10751,0.6,10,1,463,"The Philadelphia Story 2018 Re-release",404524,404524,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,465,"West Side Story 2018 Re-release",398670,398670,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,466,"Space Mutiny",397887,397887,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,469,"Westwood: Punk, Icon, Activist",386856,58979,327877,15.2,84.8
590946,I,2018-03-21,10751,0.6,10,1,470,"How To Talk To Girls at Parties",385733,84809,300924,22,78
590946,I,2018-03-21,10751,0.6,10,1,473,"Daughter of Mine",379010,10628,368382,2.8,97.2
590946,I,2018-03-21,10751,0.6,10,1,474,"Attack on Titan: Smoke Signal",377334,377334,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,475,"The Dark Knight 2018 Re-release",375589,375589,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,476,"Jurassic Park 2018 Re-release",374238,374238,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,479,"The Wizard of Oz 2018 Re-release",351839,351839,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,481,"Suicide the Ripple Effect",347468,347468,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,482,"Nureyev: Lifting the Curtain",342255,165203,177052,48.3,51.7
590946,I,2018-03-21,10751,0.6,10,1,483,"Knife + Heart",341847,32516,309331,9.5,90.5
590946,I,2018-03-21,10751,0.6,10,1,484,Silencio,338596,158723,179873,46.9,53.1
590946,I,2018-03-21,10751,0.6,10,1,485,"Sailor Moon R: The Movie: The Promise of the Rose/Sailor Moon S: The Movie - Hearts in Ice",335697,335697,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,486,"Russ Taff: I Still Believe",334983,334983,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,487,Shine,333388,333388,0,100,0
590946,I,2018-03-21,10751,0.6,10,1,489,"Teefa In Trouble",324633,0,324633,0,100
