,movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
604,506398,LIV,2018-02-19,35,0.6,0.0,0,562,The Bolshoi Ballet: Live From Moscow - The Flames of Paris,175922,175922,0,100.0,0.0
605,506398,LIV,2018-02-19,35,0.6,0.0,0,564,The Bolshoi Ballet: Live From Moscow - La Sylphide,171177,171177,0,100.0,0.0
606,506398,LIV,2018-02-19,35,0.6,0.0,0,567,The Bolshoi Ballet: Live From Moscow - The Lady of the Camellias,167991,167991,0,100.0,0.0
607,506398,LIV,2018-02-19,35,0.6,0.0,0,573,National Theatre Live: The Curious Incident of the Dog in the Night-Time 2018 Re-release,160381,160381,0,100.0,0.0
608,506398,LIV,2018-02-19,35,0.6,0.0,0,581,Night of the Living Dead 2018 Re-release,147423,147423,0,100.0,0.0
609,506398,LIV,2018-02-19,35,0.6,0.0,0,598,The Metropolitan Opera HD Live: Puccini: Madama Butterfly,129730,129730,0,100.0,0.0
610,506398,LIV,2018-02-19,35,0.6,0.0,0,599,The Metropolitan Opera HD Live: Tchaikovsky: Eugene Onegin 2018 Re-release,129498,129498,0,100.0,0.0
611,506398,LIV,2018-02-19,35,0.6,0.0,0,600,The Metropolitan Opera HD Live: Verdi: Il Trovatore,129393,129393,0,100.0,0.0
612,506398,LIV,2018-02-19,35,0.6,0.0,0,624,National Theatre Live: Julius Caesar,107057,107057,0,100.0,0.0
613,506398,LIV,2018-02-19,35,0.6,0.0,0,632,National Theatre Live: Macbeth,97857,97857,0,100.0,0.0
614,506398,LIV,2018-02-19,35,0.6,0.0,0,733,"Distant Voices, Still Lives 2018 Re-release",33301,5234,28067,15.7,84.3
615,506398,LIV,2018-02-19,35,0.6,0.0,0,845,Tall: The American Skyscraper and Louis Sullivan,7216,7216,0,100.0,0.0
616,506407,Social Animals,2018-06-01,35,7.537999999999999,6.4,39,862,Social Animals,5007,5007,0,100.0,0.0
617,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,1,Avengers: Infinity War,2048359754,678815482,1369544272,33.1,66.9
618,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,2,Black Panther,1346913161,700059566,646853595,52.0,48.0
619,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,3,Jurassic World: Fallen Kingdom,1308467944,417719760,890748184,31.9,68.1
620,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,4,Incredibles 2,1242805359,608581744,634223615,49.0,51.0
621,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,6,Bohemian Rhapsody,903655259,216428042,687227217,24.0,76.0
622,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,7,Venom,856085151,213515506,642569645,24.9,75.1
623,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,8,Mission: Impossible - Fallout,791115104,220159104,570956000,27.8,72.2
624,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,9,Deadpool 2,734546611,318491426,416055185,43.4,56.6
625,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,10,Fantastic Beasts: The Crimes of Grindelwald,653755901,159555901,494200000,24.4,75.6
626,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,11,Ant-Man and the Wasp,622674139,216648740,406025399,34.8,65.2
627,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,12,Ready Player One,582890172,137690172,445200000,23.6,76.4
628,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,13,Operation Red Sea,579220560,1543547,577677013,0.3,99.7
629,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,14,Detective Chinatown 2,544061916,1983984,542077932,0.4,99.6
630,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,15,The Meg,530243742,145443742,384800000,27.4,72.6
631,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,16,Ralph Breaks the Internet,529323962,201091711,328232251,38.0,62.0
632,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,17,Hotel Transylvania 3: Summer Vacation,528583774,167510016,361073758,31.7,68.3
633,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,18,Dr. Seuss' The Grinch,511595957,270620950,240975007,52.9,47.1
634,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,19,Bumblebee,467989645,127195589,340794056,27.2,72.8
635,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,21,Rampage,428028233,101028233,327000000,23.6,76.4
636,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,22,Mamma Mia! Here We Go Again,395044706,120634935,274409771,30.5,69.5
637,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,24,Spider-Man: Into the Spider-Verse,375540831,190241310,185299521,50.7,49.3
638,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,25,Fifty Shades Freed,371985018,100407760,271577258,27.0,73.0
639,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,26,The Nun,365550119,117450119,248100000,32.1,67.9
640,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,27,Monster Hunt 2,361682618,706153,360976465,0.2,99.8
641,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,28,Peter Rabbit,351266433,115253424,236013009,32.8,67.2
642,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,29,Mary Poppins Returns,349537494,171958438,177579056,49.2,50.8
643,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,30,A Quiet Place,340939361,188024361,152915000,55.1,44.9
644,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,31,Green Book,321752656,85080171,236672485,26.4,73.6
645,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,32,Skyscraper,304868961,68420120,236448841,22.4,77.6
646,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,33,Ocean's Eight,297718711,140218711,157500000,47.1,52.9
647,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,35,Maze Runner: The Death Cure,288175335,58032443,230142892,20.1,79.9
648,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,36,Tomb Raider,274650803,58250803,216400000,21.2,78.8
649,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,37,Halloween,255485178,159342015,96143163,62.4,37.6
650,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,39,Creed II,214115889,115715889,98400000,54.0,46.0
651,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,41,The Island,198326350,670883,197655467,0.3,99.7
652,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,42,Christopher Robin,197744377,99215042,98529335,50.2,49.8
653,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,43,The Equalizer 2,190400157,102084362,88315795,53.6,46.4
654,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,44,The Mule,174504407,103804407,70700000,59.5,40.5
655,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,45,The Nutcracker and the Four Realms,173961069,54858851,119102218,31.5,68.5
656,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,46,Insidious: The Last Key,167885588,67745330,100140258,40.4,59.6
657,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,47,The Predator,160542134,51024708,109517426,31.8,68.2
658,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,48,Johnny English Strikes Again,158970776,4412170,154558606,2.8,97.2
659,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,49,Red Sparrow,151572634,46874505,104698129,30.9,69.1
660,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,50,More Than Blue,142958164,722669,142235495,0.5,99.5
661,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,51,The First Purge,137056262,69488745,67567517,50.7,49.3
662,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,52,A Wrinkle in Time,132675864,100478608,32197256,75.7,24.3
663,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,53,The House with a Clock in Its Walls,131457147,68549695,62907452,52.1,47.9
664,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,56,Game Night,117679066,69179066,48500000,58.8,41.2
665,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,57,The Monkey King 3,115084576,187074,114897502,0.2,99.8
666,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,58,Dragon Ball Super: Broly,114102821,30712119,83390702,26.9,73.1
667,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,63,Along With the Gods: The Last 49 Days,97962238,1200246,96761992,1.2,98.8
668,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,64,A Simple Favor,97644617,53548586,44096031,54.8,45.2
669,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,65,The Favourite,95918706,34366783,61551923,35.8,64.2
670,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,66,Blumhouse's Truth or Dare,95330493,41411015,53919478,43.4,56.6
671,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,67,I Feel Pretty,94539426,48795601,45743825,51.6,48.4
672,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,68,Blockers,94017294,60311495,33705799,64.1,35.9
673,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,70,Goosebumps 2: Haunted Halloween,93320380,46700633,46619747,50.0,50.0
674,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,72,Overboard,91244913,50316123,40928790,55.1,44.9
675,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,73,Sherlock Gnomes,90345871,43242871,47103000,47.9,52.1
676,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,74,Detective Dee: The Four Heavenly Kings,90040771,262963,89777808,0.3,99.7
677,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,75,I Can Only Imagine,86022265,83482352,2539913,97.0,3.0
678,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,77,Mortal Engines,83672673,15951040,67721633,19.1,80.9
679,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,78,How Long Will I Love U,82881319,746933,82134386,0.9,99.1
680,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,79,Den of Thieves,80509622,44947622,35562000,55.8,44.2
681,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,80,Hereditary,79336821,44069456,35267365,55.5,44.5
682,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,82,Vice,76073488,47836282,28237206,62.9,37.1
683,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,84,Sicario: Day of the Soldado,75836683,50072235,25764448,66.0,34.0
684,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,85,Searching,75462037,26020957,49441080,34.5,65.5
685,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,86,The Spy Who Dumped Me,75320680,33562069,41758611,44.6,55.4
686,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,87,Second Act,72282227,39282227,33000000,54.3,45.7
687,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,89,Spirited Away 2018 Re-release,70186029,1175067,69010962,1.7,98.3
688,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,90,Shoplifters,67998954,3313513,64685441,4.9,95.1
689,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,92,"Love, Simon",66316289,40826341,25489948,61.6,38.4
690,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,93,Mile 22,66308758,36108758,30200000,54.5,45.5
691,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,94,Life of the Party,65859911,53059911,12800000,80.6,19.4
692,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,95,Capernaum,64398132,1661096,62737036,2.6,97.4
693,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,96,Isle of Dogs,64241499,32015231,32226268,49.8,50.2
694,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,98,The 15:17 to Paris,57076286,36276286,20800000,63.6,36.4
695,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,99,Early Man,54622814,8267544,46355270,15.1,84.9
696,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,100,Peppermint,53918723,35418723,18500000,65.7,34.3
697,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,101,Teen Titans GO! to the Movies,52090236,29790236,22300000,57.2,42.8
698,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,102,Slender Man,51738549,30569484,21169065,59.1,40.9
699,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,103,Breaking In,51411620,46840590,4571030,91.1,8.9
700,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,104,Once Upon a Deadpool 2018 Re-release,50500309,6100309,44400000,12.1,87.9
701,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,105,Death Wish,49562710,34017028,15545682,68.6,31.4
702,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,107,Golden Job,47279677,285795,46993882,0.6,99.4
703,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,108,Mary Queen of Scots,46672564,16468499,30204065,35.3,64.7
704,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,109,Uncle Drew,46664414,42469946,4194468,91.0,9.0
705,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,110,Tyler Perry's Acrimony,46403669,43549096,2854573,93.8,6.2
706,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,111,Asterix: The Secret of the Magic Potion,46153570,1271953,44881617,2.8,97.2
707,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,112,Winchester,44019588,25091816,18927772,57.0,43.0
708,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,114,The Possession of Hannah Grace,43016528,14837422,28179106,34.5,65.5
709,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,115,Long Day's Journey Into Night,42130435,521365,41609070,1.2,98.8
710,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,116,Overlord,41657844,21704844,19953000,52.1,47.9
711,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,117,The Great Battle,41509280,472166,41037114,1.1,98.9
712,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,118,The Darkest Minds,41142379,12695691,28446688,30.9,69.1
713,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,119,Holmes & Watson,40466970,30573626,9893344,75.6,24.4
714,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,121,Believer,39047153,365639,38681514,0.9,99.1
715,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,122,The Spy Gone North,38844509,500803,38343706,1.3,98.7
716,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,123,On the Basis of Sex,38673750,24622687,14051063,63.7,36.3
717,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,124,Till The End Of The World,37013733,118660,36895073,0.3,99.7
718,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,125,Nothing to Lose,36075317,1016188,35059129,2.8,97.2
719,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,126,Mia and the White Lion,35487190,399471,35087719,1.1,98.9
720,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,127,The Girl in the Spider's Web,35164920,14841338,20323582,42.2,57.8
721,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,128,The Hate U Give,34934009,29719483,5214526,85.1,14.9
722,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,130,The Hurricane Heist,32517248,6115825,26401423,18.8,81.2
723,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,131,Bad Times at the El Royale,31882724,17839115,14043609,56.0,44.0
724,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,132,Hunter Killer,31672678,15767460,15905218,49.8,50.2
725,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,133,Super Troopers 2,31626386,30617396,1008990,96.8,3.2
726,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,135,The Strangers: Prey at Night,31039126,24586708,6452418,79.2,20.8
727,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,136,Free Solo,29318861,17541090,11777771,59.8,40.2
728,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,137,Default,27709716,203775,27505941,0.7,99.3
729,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,138,One Cut of the Dead,27590180,52406,27537774,0.2,99.8
730,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,140,The Happytime Murders,27506452,20706452,6800000,75.3,24.7
731,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,143,My Neighbor Totoro 2018 Re-release,27083857,1144649,25939208,4.2,95.8
732,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,144,White Boy Rick,25957482,24011188,1946294,92.5,7.5
733,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,145,Keys To The Heart,25375866,75134,25300732,0.3,99.7
734,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,146,Stan & Ollie,24420923,5470235,18950688,22.4,77.6
735,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,147,The Accidental Detective 2: In Action,24243825,179045,24064780,0.7,99.3
736,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,148,Pokémon the Movie: The Power of Us,23740788,789170,22951618,3.3,96.7
737,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,149,"Paul, Apostle of Christ",23039243,17560475,5478768,76.2,23.8
738,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,151,Won't You Be My Neighbor?,22842400,22835787,6613,100.0,0.0
739,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,152,Mojin: The Worm Valley,22381583,101516,22280067,0.5,99.5
740,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,153,Big Brother,22090304,85624,22004680,0.4,99.6
1368,506651,E,2018-11-18,16,0.6659999999999999,0.0,1,898,Higher Power,528,528,0,100.0,0.0
1369,506680,Unbroken: Path to Redemption,2018-09-14,18,5.981,6.7,36,245,Unbroken: Path to Redemption,6216897,6216897,0,100.0,0.0
1370,506971,Teefa in Trouble,2018-07-20,28,3.0210000000000004,7.3,12,489,Teefa In Trouble,324633,0,324633,0.0,100.0
1371,507076,Climax,2019-03-01,18,17.704,7.1,577,328,Climax,2027391,817339,1210052,40.3,59.7
1372,507195,Guilt,2018-03-10,18,1.2670000000000001,9.0,1,264,The Guilty,4598051,207140,4390911,4.5,95.5
1373,507256,Whitney,2018-07-06,99,9.061,7.8,99,263,Whitney,4605123,3026351,1578772,65.7,34.3
1374,507331,A Girl,2018-03-27,18,0.6,6.0,1,617,A Boy. A Girl. A Dream.,112552,112552,0,100.0,0.0
1375,507505,El Angel,2018-11-09,80,7.222,7.0,143,251,El Angel,5604680,109608,5495072,2.0,98.0
1376,507527,Getting Grace,2018-03-23,0,0.84,3.5,3,541,Getting Grace,217812,217812,0,100.0,0.0
1377,508003,McQueen,2018-04-22,99,8.1,8.0,54,298,McQueen,2739246,1257275,1481971,45.9,54.1
1378,508422,Penguin Highway,2018-12-31,12,5.693,7.6,42,273,Penguin Highway,4006647,104567,3902080,2.6,97.4
1379,509306,The Box,2018-03-04,10402,0.6,6.0,1,651,The Boxcar Children - Surprise Island,78676,78676,0,100.0,0.0
1380,509314,The Box,2018-03-04,0,0.6,8.0,1,651,The Boxcar Children - Surprise Island,78676,78676,0,100.0,0.0
1381,509316,The Box,2018-03-04,0,0.897,8.0,1,651,The Boxcar Children - Surprise Island,78676,78676,0,100.0,0.0
1382,509402,América,2018-03-01,99,0.76,10.0,1,259,Sgt. Stubby: An American Hero,4932694,4015935,916759,81.4,18.6
1383,509402,América,2018-03-01,99,0.76,10.0,1,271,The Fall of the American Empire,4090388,2178460,1911928,53.3,46.7
1384,509402,América,2018-03-01,99,0.76,10.0,1,272,American Animals,4080073,2856954,1223119,70.0,30.0
1385,509402,América,2018-03-01,99,0.76,10.0,1,278,Gosnell: The Trial of America's Biggest Serial Killer,3679893,3679893,0,100.0,0.0
1386,509402,América,2018-03-01,99,0.76,10.0,1,633,Godspeed: The Race Across America,96690,96690,0,100.0,0.0
1387,509402,América,2018-03-01,99,0.76,10.0,1,688,American Dream: Detroit,55092,55092,0,100.0,0.0
1388,509402,América,2018-03-01,99,0.76,10.0,1,815,American Socialist: The Life and Times of Eugene Victor Debs,12609,12609,0,100.0,0.0
1389,509402,América,2018-03-01,99,0.76,10.0,1,818,American Chaos,12368,12368,0,100.0,0.0
1390,509402,América,2018-03-01,99,0.76,10.0,1,845,Tall: The American Skyscraper and Louis Sullivan,7216,7216,0,100.0,0.0
1391,509402,América,2018-03-01,99,0.76,10.0,1,872,American Dresser,3895,3895,0,100.0,0.0
1392,509999,American Socialist: The Life and Times of Eugene Victor Debs,2018-03-02,99,0.662,7.0,1,815,American Socialist: The Life and Times of Eugene Victor Debs,12609,12609,0,100.0,0.0
1393,510737,The Samuel Project,2018-10-05,0,1.558,0.0,0,571,The Samuel Project,161565,161565,0,100.0,0.0
1394,510883,The Darkest,2018-03-23,27,4.883,0.0,6,118,The Darkest Minds,41142379,12695691,28446688,30.9,69.1
1395,511858,One Last Thing,2018-06-13,18,4.43,8.0,6,853,One Last Thing - Presented by Chicken Soup for the Soul,6232,6232,0,100.0,0.0
1396,511972,"Love, Gilda",2018-04-18,99,5.78,7.3,24,417,"Love, Gilda",626318,626318,0,100.0,0.0
1397,512064,Anne,2019-03-07,27,3.843,2.7,6,729,Good Manners,35714,31177,4537,87.3,12.7
1398,512230,Charm City,2018-04-22,99,3.282,9.0,1,741,Charm City,29335,29335,0,100.0,0.0
1399,512404,Ice Dragon: Legend of the Blue Daisies,2018-03-24,12,1.656,8.4,4,774,Ice Dragon: Legend of the Blue Daisies,20549,20549,0,100.0,0.0
1400,513147,Pie,2018-03-02,0,1.585,0.0,0,596,Five Seasons: The Gardens of Piet Oudolf,130319,119223,11096,91.5,8.5
1401,513324,Higher Power,2018-05-11,28,5.029,5.1,49,898,Higher Power,528,528,0,100.0,0.0
1402,513427,King Lear,2018-09-27,18,6.587000000000001,6.1,26,558,National Theatre Live: King Lear,185305,185305,0,100.0,0.0
1403,513574,Battle,2018-12-01,18,9.36,6.5,473,117,The Great Battle,41509280,472166,41037114,1.1,98.9
1404,513789,The Doctor From India,2018-02-02,99,0.6,0.0,0,669,The Doctor from India,67136,67136,0,100.0,0.0
1405,514311,Grave,2018-03-26,18,0.621,0.0,0,438,Grave of the Fireflies,516962,516962,0,100.0,0.0
1406,514311,Grave,2018-03-26,18,0.621,0.0,0,747,Milford Graves Full Mantis,26566,26566,0,100.0,0.0
1407,514407,Indivisible,2018-10-26,18,5.622999999999999,5.9,18,280,Indivisible,3589633,3511417,78216,97.8,2.2
1408,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,82,Vice,76073488,47836282,28237206,62.9,37.1
1409,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,428,Beetlejuice 2018 Re-release,562613,512947,49666,91.2,8.8
1410,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,442,Have a Nice Day,504003,79393,424610,15.8,84.2
1411,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,485,Sailor Moon R: The Movie: The Promise of the Rose/Sailor Moon S: The Movie - Hearts in Ice,335697,335697,0,100.0,0.0
1412,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,557,Twiceland,186078,52874,133204,28.4,71.6
1413,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,584,The Price of Everything,144446,87400,57046,60.5,39.5
1414,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,637,Yuri!!! On Ice,90751,81878,8873,90.2,9.8
1415,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,733,"Distant Voices, Still Lives 2018 Re-release",33301,5234,28067,15.7,84.3
1416,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,774,Ice Dragon: Legend of the Blue Daisies,20549,20549,0,100.0,0.0
1417,514410,Ice,2018-03-26,18,1.6059999999999999,7.3,3,852,Iceman,6719,2138,4581,31.8,68.2
1418,514558,Cynthia,2018-08-31,35,3.225,5.2,6,684,Cynthia,58177,58177,0,100.0,0.0
1419,514619,Nobody's Fool,2018-11-02,35,10.308,6.1,129,129,Nobody's Fool,33532593,31713110,1819483,94.6,5.4
1420,514748,Fourplay,2018-03-30,35,2.364,5.0,2,876,Fourplay,3550,3550,0,100.0,0.0
1421,514758,The Last Resort,2018-01-23,99,1.8130000000000002,7.5,2,574,The Last Resort,158646,158646,0,100.0,0.0
1422,514976,93Queen,2018-01-01,99,2.583,7.0,1,654,93Queen,76056,76056,0,100.0,0.0
1423,515042,Free Solo,2018-08-31,99,12.679,8.0,514,136,Free Solo,29318861,17541090,11777771,59.8,40.2
1424,515651,Letter from Masanjia,2018-09-14,99,2.0580000000000003,8.0,1,759,Letter from Masanjia,23481,23481,0,100.0,0.0
1425,515812,Fest,2018-02-26,16,0.6,0.0,0,169,Hell Fest,18159691,11107431,7052260,61.2,38.8
1426,515812,Fest,2018-02-26,16,0.6,0.0,0,607,Blood Fest,122833,82774,40059,67.4,32.6
1427,516088,I Am MLK Jr.,2018-04-04,99,1.875,0.0,0,854,I Am MLK Jr.,5918,5918,0,100.0,0.0
1428,516237,Gray Matter,2018-05-15,878,4.718999999999999,5.3,9,719,Gray Matter,38034,38034,0,100.0,0.0
1429,516321,The Assassin's Code,2018-05-11,28,6.957999999999999,5.5,14,691,The Assassin's Code,53940,11218,42722,20.8,79.2
1430,517104,Cold War,2017-11-19,35,1.5419999999999998,0.0,0,162,Cold War 2018 Re-release,20272780,4580048,15692732,22.6,77.4
1431,517320,The Pact,2018-08-17,27,2.278,5.0,31,332,The Pact,1855647,2488,1853159,0.1,99.9
1432,517814,Capernaum,2018-12-14,18,15.735,8.3,505,95,Capernaum,64398132,1661096,62737036,2.6,97.4
1433,517839,Border,2018-10-26,18,13.569,6.7,291,320,Border,2177678,771930,1405748,35.4,64.6
1434,517892,Nana,2018-04-13,99,0.6,0.0,0,883,Nana,2784,2784,0,100.0,0.0
1435,517991,The Spy Gone North,2018-08-17,18,9.036,7.5,49,122,The Spy Gone North,38844509,500803,38343706,1.3,98.7
1436,518068,Along with the Gods: The Last 49 Days,2018-08-01,28,7.794,7.6,61,63,Along With the Gods: The Last 49 Days,97962238,1200246,96761992,1.2,98.8
1437,518496,Sauvage,2019-04-10,18,7.175,6.8,69,493,Sauvage / Wild,317536,61604,255932,19.4,80.6
1438,518514,An Elephant's Journey,2018-04-16,12,2.491,3.8,4,755,An Elephant's Journey,24844,24844,0,100.0,0.0
1439,518516,The Dating Project,2018-04-17,99,0.873,0.0,0,544,The Dating Project,208100,208100,0,100.0,0.0
1440,519255,Bel Canto,2018-09-14,18,7.986000000000001,5.1,43,480,Bel Canto,350264,125569,224695,35.8,64.2
1441,519334,The Riot and the Dance,2018-03-19,0,0.6,0.0,0,494,The Riot and the Dance,316103,316103,0,100.0,0.0
1442,519335,Goodland,2018-05-11,80,0.6,4.0,1,736,Goodland,32140,32140,0,100.0,0.0
1443,519729,Still,2018-04-21,18,4.415,5.6,9,344,I Still See You,1620637,1359,1619278,0.0,99.9
1444,519729,Still,2018-04-21,18,4.415,5.6,9,486,Russ Taff: I Still Believe,334983,334983,0,100.0,0.0
1445,519729,Still,2018-04-21,18,4.415,5.6,9,714,An Elephant Sitting Still,39599,32556,7043,82.2,17.8
1446,519729,Still,2018-04-21,18,4.415,5.6,9,733,"Distant Voices, Still Lives 2018 Re-release",33301,5234,28067,15.7,84.3
1447,520358,Champion,2018-05-18,18,1.536,6.2,6,226,Champion,8974547,97472,8877075,1.1,98.9
1448,520358,Champion,2018-05-18,18,1.536,6.2,6,498,Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury,304482,304482,0,100.0,0.0
1449,520358,Champion,2018-05-18,18,1.536,6.2,6,702,350 Days - Legends. Champions. Survivors,47526,47526,0,100.0,0.0
1450,520596,The Oath,2018-10-12,35,6.23,5.6,41,464,The Oath,401463,401463,0,100.0,0.0
1451,520930,Summer of '67,2018-06-29,18,2.164,6.8,2,838,Summer of '67,8941,8941,0,100.0,0.0
